exporter,product,periodX,periodY,intercept,intercept_p_value,beta,beta_p_value,gamma,r_squared
LV,7,201611,201612,0.015882415,0.47981573,0.73600861,0.000815318,-0.26399139,0.590634505
LV,7,201612,201701,0.000128,0.994683662,0.687090694,0.000509569,-0.312909306,0.648513919
LV,7,201701,201702,-0.011272388,0.341207528,1.353691092,1.93201E-08,0.353691092,0.918185478
LV,7,201702,201703,0.010558903,0.513588664,0.812802337,4.02677E-06,-0.187197663,0.767491622
LV,7,201703,201704,-0.009237768,0.335738664,1.132491542,6.22352E-11,0.132491542,0.935284535
LV,7,201704,201705,0.016175197,0.214404395,0.532347582,1.45857E-05,-0.467652418,0.749724183
LV,7,201705,201706,0.023658237,0.328575545,0.743188569,0.007774367,-0.256811431,0.407613615
LV,7,201706,201707,0.016198916,0.6302467,0.708800372,0.019754164,-0.291199628,0.375769268
LV,7,201707,201708,0.009207076,0.801915902,0.77646596,0.011272214,-0.22353404,0.426952971
LV,7,201708,201709,0.024042891,0.23266687,0.431684795,0.004471735,-0.568315205,0.47514865
LV,7,201709,201710,0.004769886,0.890276912,0.998595314,0.012082695,-0.001404686,0.372233265
LV,7,201710,201711,-0.00256713,0.811451503,1.020716552,2.30989E-09,0.020716552,0.95355822
LV,7,201711,201712,0.058333857,0.169704637,0.018158226,0.940390535,-0.981841774,0.000485676
LV,7,201712,201801,0.044560394,0.395245338,0.050227018,0.89259542,-0.949772982,0.001456219
LV,7,201801,201802,0.044320326,0.17100531,0.042443481,0.829900774,-0.957556519,0.002971519
LV,7,201802,201803,0.017922424,0.232516366,0.63771326,3.82614E-05,-0.36228674,0.641037243
LV,7,201803,201804,-0.001584786,0.734553105,1.030503732,2.39862E-14,0.030503732,0.969688553
LV,7,201804,201805,0.027688053,0.350124566,0.406428139,0.137128068,-0.593571861,0.132765161
LV,7,201805,201806,0.015082102,0.645280229,0.596883737,0.03922561,-0.403116263,0.239606628
LV,7,201806,201807,0.036295082,0.194097381,0.370936981,0.05353755,-0.629063019,0.240926357
LV,7,201807,201808,-0.012286535,0.573184298,1.121019404,1.79586E-05,0.121019404,0.795900307
LV,7,201808,201809,0.051365058,0.138019125,0.043239989,0.851617316,-0.956760011,0.002586684
LV,7,201809,201810,-0.013980511,0.614799649,1.114074093,0.000127549,0.114074093,0.689264591
LV,7,201810,201811,0.04095391,0.092743029,0.415090798,0.008079569,-0.584909202,0.455651323
LV,7,201811,201812,-0.014188881,0.749066461,1.05945481,0.013568069,0.05945481,0.410433801
LV,7,201812,201901,0.019845818,0.182422578,0.708017598,1.12921E-06,-0.291982402,0.825328745
LV,7,201901,201902,0.042873659,0.157839686,0.071313225,0.74751904,-0.928686775,0.007641348
LV,7,201902,201903,0.013603873,0.300010032,0.928652519,1.66301E-06,-0.071347481,0.861952264
LV,7,201903,201904,0.023985581,0.459885663,0.598404416,0.038671252,-0.401595584,0.309898412
LV,7,201904,201905,0.029380659,0.234623229,0.449244213,0.043988339,-0.550755787,0.243766129
LV,7,201905,201906,0.009657229,0.497036251,0.823351686,1.13459E-05,-0.176648314,0.733737898
LV,7,201906,201907,-0.001710526,0.959929063,0.931837178,0.007989524,-0.068162822,0.429576374
LV,7,201907,201908,0.011882102,0.075073078,0.412923238,2.9425E-07,-0.587076762,0.896280776
LV,7,201908,201909,0.058028368,0.163077109,0.092934121,0.869917712,-0.907065879,0.002327104
LV,7,201909,201910,-0.010644766,0.478864204,1.138655773,1.13578E-07,0.138655773,0.835571068
LV,7,201910,201911,0.013127485,0.332515982,0.784450608,3.68555E-07,-0.215549392,0.830200337
LV,7,201911,201912,0.025563341,0.181624461,0.579422594,0.000964408,-0.420577406,0.552683023
LV,7,201912,202001,0.03444605,0.219543913,0.38559527,0.140219969,-0.61440473,0.148675244
LV,7,202001,202002,-0.022247553,0.449083898,1.921856483,0.00024293,0.921856483,0.629830896
LV,7,202002,202003,0.051756946,0.043553983,0.018476671,0.904568547,-0.981523329,0.000990239
LV,7,202003,202004,0.018929604,0.290697037,0.280423263,0.13779353,-0.719576737,0.124862763
LV,7,202004,202005,0.020542224,0.497073545,0.91443995,0.019885205,-0.08556005,0.375144939
LV,7,202005,202006,0.032114386,0.223111131,0.333049903,0.106704613,-0.666950097,0.219112043
LV,7,202006,202007,-0.000687048,0.963630962,0.991543309,7.6249E-06,-0.008456691,0.771477169
LV,7,202007,202008,0.022931442,0.420200844,0.607124615,0.051524853,-0.392875385,0.216749173
LV,7,202008,202009,0.036708727,0.218322111,0.014236357,0.946942771,-0.985763643,0.000353929
LV,7,202009,202010,0.002958017,0.680542684,1.089707882,7.9756E-11,0.089707882,0.933254506
LV,7,202010,202011,0.003136446,0.618130446,0.876117669,5.6858E-11,-0.123882331,0.936008681
LV,7,202011,202012,-0.002460407,0.869737238,0.910753012,6.088E-06,-0.089246988,0.731468438
LV,8,200801,200802,0.009312826,0.752065535,0.882546851,0.002384789,-0.117453149,0.80819557
LV,8,200802,200803,0.007901057,0.66077324,0.942379727,8.79134E-05,-0.057620273,0.902409581
LV,8,200803,200804,0.02802396,0.090644758,0.699302405,0.000171472,-0.300697595,0.882176947
LV,8,200804,200805,-0.016595867,0.596458151,1.194355064,0.001388768,0.194355064,0.74075321
LV,8,200805,200806,-0.025621121,0.483532001,1.207932337,0.001296286,0.207932337,0.842674592
LV,8,200806,200807,-0.004031558,0.76002906,1.006497195,4.55561E-07,0.006497195,0.947619994
LV,8,200807,200808,0.016245357,0.115493816,0.863730455,1.39862E-06,-0.136269545,0.983554347
LV,8,200808,200809,0.016155124,0.398672481,0.899248574,0.000107995,-0.100751426,0.93045027
LV,8,200809,200810,-0.031301017,0.14910699,1.247214041,1.52548E-05,0.247214041,0.940563862
LV,8,200810,200811,-0.001104466,0.916491857,0.985173849,4.22279E-06,-0.014826151,0.98910545
LV,8,200811,200812,0.057018039,0.120319976,0.540692789,0.013889641,-0.459307211,0.662877131
LV,8,200812,200901,-0.069783997,0.509440333,1.400452418,0.05527178,0.400452418,0.642166027
LV,8,200901,200902,0.043287232,0.023938079,0.700960289,0.000157273,-0.299039711,0.979590983
LV,8,200902,200903,0.039169649,0.124872712,0.658497677,0.002166624,-0.341502323,0.814070515
LV,8,200903,200904,0.009667291,0.769113744,0.749902274,0.012917195,-0.250097726,0.740567233
LV,8,200904,200905,0.027296105,0.484860955,0.934947198,0.019551262,-0.065052802,0.696295414
LV,8,200905,200906,-0.02617985,0.702674705,1.172269852,0.038190584,0.172269852,0.609847042
LV,8,200906,200907,-0.000878778,0.964297052,1.009205945,5.94256E-05,0.009205945,0.912632976
LV,8,200907,200908,0.024012257,0.301445146,0.716083755,0.000872089,-0.283916245,0.814099618
LV,8,200908,200909,0.02731584,0.590148723,0.798600883,0.046210117,-0.201399117,0.511216987
LV,8,200909,200910,0.014357969,0.675712206,0.843758705,0.005229092,-0.156241295,0.752916725
LV,8,200910,200911,0.030195417,0.017020931,0.69491592,8.66768E-06,-0.30508408,0.925540458
LV,8,200911,200912,-0.022591326,0.624610594,1.198941504,0.00941684,0.198941504,0.701865648
LV,8,200912,201001,-0.010150106,0.663267662,1.055983186,0.000424022,0.055983186,0.931727429
LV,8,201001,201002,0.029270816,0.123716465,0.667484661,0.000379831,-0.332515339,0.81088522
LV,8,201002,201003,0.030361402,0.440560057,0.73340105,0.035007788,-0.26659895,0.49284224
LV,8,201003,201004,-0.004313522,0.91952026,0.993066625,0.011913938,-0.006933375,0.678803341
LV,8,201004,201005,0.009310443,0.79742532,0.964455353,0.005354464,-0.035544647,0.815197457
LV,8,201005,201006,-0.000434382,0.988785055,1.011602938,0.002690935,0.011602938,0.916500797
LV,8,201006,201007,0.025061977,0.684603557,0.819761024,0.048648728,-0.180238976,0.662685581
LV,8,201007,201008,0.004295928,0.854076512,0.949852251,0.00056079,-0.050147749,0.923742115
LV,8,201008,201009,0.01986321,0.629761544,0.814792093,0.012855011,-0.185207907,0.741045063
LV,8,201009,201010,0.041551362,0.171412586,0.559233459,0.016788117,-0.440766541,0.582068236
LV,8,201010,201011,-0.005564888,0.923378603,1.028692062,0.044782392,0.028692062,0.515828254
LV,8,201011,201012,0.017750552,0.620865409,0.788588005,0.010687535,-0.211411995,0.578071024
LV,8,201012,201101,0.008416421,0.511891764,0.905247191,2.6167E-06,-0.094752809,0.922936974
LV,8,201101,201102,0.000249675,0.984417277,1.00593378,2.76423E-06,0.00593378,0.943935984
LV,8,201102,201103,-0.006680147,0.647021835,0.991212167,6.58825E-06,-0.008787833,0.930439304
LV,8,201103,201104,-0.003545055,0.695178037,1.112143195,7.57135E-08,0.112143195,0.977113726
LV,8,201104,201105,0.000747649,0.732197775,0.998135331,9.98851E-13,-0.001864669,0.998617706
LV,8,201105,201106,-0.00596192,0.665695177,1.034881073,2.15828E-05,0.034881073,0.979107807
LV,8,201106,201107,0.002826566,0.894896303,0.973095611,0.000125522,-0.026904389,0.92690899
LV,8,201107,201108,0.004867781,0.69183433,0.919523846,6.62888E-07,-0.080476154,0.943091597
LV,8,201108,201109,0.029082426,0.040314244,0.68372272,1.35975E-05,-0.31627728,0.889224546
LV,8,201109,201110,0.014577747,0.497565773,0.86303955,0.000573455,-0.13696045,0.790875428
LV,8,201110,201111,0.004657038,0.884010978,0.897818525,0.00639399,-0.102181475,0.541142973
LV,8,201111,201112,0.002758761,0.76224246,0.975079599,9.08976E-08,-0.024920401,0.963334605
LV,8,201112,201201,-0.003999075,0.656081074,1.03664732,3.27006E-07,0.03664732,0.980083682
LV,8,201201,201202,-0.008533834,0.353638123,1.073151567,2.14826E-07,0.073151567,0.982332082
LV,8,201202,201203,0.014520809,0.21592369,0.916248037,4.88793E-06,-0.083751963,0.975069892
LV,8,201203,201204,0.004550662,0.839627154,0.960472295,0.000265462,-0.039527705,0.906438464
LV,8,201204,201205,0.019629135,0.397309018,0.778415792,0.000805227,-0.221584208,0.86532993
LV,8,201205,201206,0.028047842,0.344913278,0.830817652,0.003590046,-0.169182348,0.781073222
LV,8,201206,201207,-0.033846647,0.372925145,1.239918117,0.001561267,0.239918117,0.832849464
LV,8,201207,201208,0.019083117,0.350102387,0.79775585,0.000158058,-0.20224415,0.84745691
LV,8,201208,201209,0.007714759,0.695620501,0.90210174,9.83658E-05,-0.09789826,0.829110749
LV,8,201209,201210,0.048696079,0.098262023,0.598497597,0.007891747,-0.401502403,0.718159808
LV,8,201210,201211,-0.02278078,0.470780712,1.180828632,0.001136275,0.180828632,0.799877779
LV,8,201211,201212,-0.013758298,0.278384574,1.159355019,1.11208E-05,0.159355019,0.983963814
LV,8,201212,201301,-0.005778205,0.78120797,0.988734224,0.000117028,-0.011265776,0.928580568
LV,8,201301,201302,0.015970168,0.164662565,0.87271311,1.03174E-06,-0.12728689,0.956123097
LV,8,201302,201303,0.045054192,0.262248084,0.501639438,0.080597837,-0.498360562,0.333188025
LV,8,201303,201304,0.028414475,0.509166299,0.656491571,0.059516243,-0.343508429,0.375739268
LV,8,201304,201305,0.018160104,0.65152214,0.885370323,0.010746506,-0.114629677,0.689112565
LV,8,201305,201306,0.004604204,0.556917655,0.971544278,5.70828E-07,-0.028455722,0.987794587
LV,8,201306,201307,0.00053351,0.980956779,0.979855174,0.00014582,-0.020144826,0.850448142
LV,8,201307,201308,0.010810229,0.725289225,0.894361317,0.001700631,-0.105638683,0.776160417
LV,8,201308,201309,0.064830176,0.194412017,0.364386177,0.225525756,-0.635613823,0.201484211
LV,8,201309,201310,-0.006039043,0.637163275,1.03990376,4.60268E-06,0.03990376,0.957710706
LV,8,201310,201311,0.046556597,0.294708588,0.484268167,0.130448423,-0.515731833,0.261975899
LV,8,201311,201312,-0.005446041,0.343231758,1.092049747,2.6874E-09,0.092049747,0.990053171
LV,8,201312,201401,0.002395523,0.882784298,0.940201717,3.0462E-05,-0.059798283,0.927688466
LV,8,201401,201402,-0.006815442,0.392216028,1.070653281,3.08605E-08,0.070653281,0.981704873
LV,8,201402,201403,-0.00570483,0.710518138,1.045908324,1.93335E-06,0.045908324,0.905491075
LV,8,201403,201404,0.024530835,0.509473103,0.650281843,0.022229116,-0.349718157,0.422028963
LV,8,201404,201405,0.011738806,0.62257789,0.829228453,0.000323715,-0.170771547,0.741066257
LV,8,201405,201406,-0.000108802,0.95708279,1.018335718,4.48192E-15,0.018335718,0.998213479
LV,8,201406,201407,0.002648874,0.629485083,0.97636823,1.71731E-09,-0.02363177,0.991105742
LV,8,201407,201408,-0.020182421,0.404440917,1.14830871,9.87478E-05,0.14830871,0.93247666
LV,8,201408,201409,0.033871507,0.272528063,0.792121107,0.002418682,-0.207878893,0.920777044
LV,8,201409,201410,0.000441856,0.963012714,0.942280895,5.75473E-06,-0.057719105,0.987672079
LV,8,201410,201411,-0.001103181,0.933653819,0.989141284,1.32703E-06,-0.010858716,0.933660785
LV,8,201411,201412,0.003748297,0.696230653,0.955571195,9.93874E-08,-0.044428805,0.962602377
LV,8,201412,201501,0.005994577,0.616015796,0.921474544,4.06166E-07,-0.078525456,0.911050111
LV,8,201501,201502,0.005594043,0.724342973,0.940320369,1.13732E-05,-0.059679631,0.893490233
LV,8,201502,201503,0.00448369,0.650164671,0.926518286,4.38931E-08,-0.073481714,0.924302175
LV,8,201503,201504,0.001785391,0.874188081,0.978931161,1.45869E-07,-0.021068839,0.907646549
LV,8,201504,201505,-0.008868633,0.051494247,1.105301293,4.62132E-12,0.105301293,0.992847244
LV,8,201505,201506,0.010162337,0.378156499,0.8654322,4.68697E-07,-0.1345678,0.928666576
LV,8,201506,201507,0.000694302,0.911388757,1.003368747,1.07414E-10,0.003368747,0.972112128
LV,8,201507,201508,0.001993828,0.811974906,0.972219304,1.57922E-08,-0.027780696,0.963681112
LV,8,201508,201509,0.000444649,0.951189387,0.989602882,3.59673E-09,-0.010397118,0.972962201
LV,8,201509,201510,0.013466887,0.193424713,0.850168186,5.07937E-07,-0.149831814,0.946344337
LV,8,201510,201511,0.005787199,0.453587651,0.900358027,8.6708E-09,-0.099641973,0.942152783
LV,8,201511,201512,-0.004380796,0.427081688,1.081636257,1.53218E-11,0.081636257,0.97261855
LV,8,201512,201601,-0.004809916,0.682757506,1.130403439,2.5007E-07,0.130403439,0.937042267
LV,8,201601,201602,-0.014423269,0.070491189,1.164303587,5.56859E-10,0.164303587,0.981368444
LV,8,201602,201603,0.008927833,0.181127373,0.866012227,1.28221E-10,-0.133987773,0.971278601
LV,8,201603,201604,0.004844171,0.568513755,0.916551857,1.74572E-09,-0.083448143,0.930196241
LV,8,201604,201605,0.007126472,0.065726127,0.929324191,3.16975E-13,-0.070675809,0.989424787
LV,8,201605,201606,-0.009351105,0.562983236,1.09433108,3.3293E-06,0.09433108,0.894741986
LV,8,201606,201607,-0.006782355,0.270265003,1.078933703,1.14596E-10,0.078933703,0.986413134
LV,8,201607,201608,0.004471618,0.413975984,1.021325945,3.93846E-09,0.021325945,0.994356427
LV,8,201608,201609,0.014591257,0.098295339,0.858516789,5.20458E-07,-0.141483211,0.988164148
LV,8,201609,201610,0.014273935,0.207770961,0.808225175,4.67678E-07,-0.191774825,0.908757482
LV,8,201610,201611,-0.004052869,0.506627025,1.050823448,3.15637E-11,0.050823448,0.969405029
LV,8,201611,201612,0.005232727,0.352824629,0.921937192,1.37497E-11,-0.078062808,0.964977775
LV,8,201612,201701,-0.004741726,0.444956082,1.248256813,7.22825E-11,0.248256813,0.98138538
LV,8,201701,201702,-0.001048697,0.530398475,0.795553634,6.02082E-13,-0.204446366,0.998782002
LV,8,201702,201703,-0.005098049,0.452649202,1.050719684,4.84386E-10,0.050719684,0.973709241
LV,8,201703,201704,-0.006041139,0.032161054,1.113735558,4.14208E-15,0.113735558,0.996844003
LV,8,201704,201705,0.003012859,0.223580408,0.92572798,6.59583E-15,-0.07427202,0.996565498
LV,8,201705,201706,-0.002971576,0.606871487,1.045435533,2.40384E-12,0.045435533,0.972687552
LV,8,201706,201707,-0.005077299,0.59040229,1.049055211,5.63628E-09,0.049055211,0.958972229
LV,8,201707,201708,-0.00347504,0.196227227,1.06956283,2.32372E-15,0.06956283,0.997158782
LV,8,201708,201709,0.007877535,0.12545458,0.900768949,2.39525E-12,-0.099231051,0.985190379
LV,8,201709,201710,0.017439867,0.30886476,0.752104742,3.50991E-05,-0.247895258,0.772260167
LV,8,201710,201711,0.008154429,0.63468309,0.862264552,3.31277E-05,-0.137735448,0.746182089
LV,8,201711,201712,-0.006896488,0.396463117,1.092231595,3.7357E-10,0.092231595,0.955297407
LV,8,201712,201801,-0.000141371,0.969474403,0.98766258,2.48824E-14,-0.01233742,0.989794803
LV,8,201801,201802,0.006827014,0.517318573,0.908567779,5.44049E-08,-0.091432221,0.921560914
LV,8,201802,201803,-0.004728409,0.546837612,1.054377682,1.34895E-10,0.054377682,0.951511832
LV,8,201803,201804,2.42567E-05,0.990659224,1.009510541,1.3228E-18,0.009510541,0.996510086
LV,8,201804,201805,-0.005109796,0.341455842,1.060877099,2.31505E-12,0.060877099,0.985274106
LV,8,201805,201806,-0.001014288,0.835502701,1.007990588,9.46738E-13,0.007990588,0.987311106
LV,8,201806,201807,-0.002658895,0.540521682,1.036603716,1.36826E-13,0.036603716,0.990805612
LV,8,201807,201808,0.003227197,0.228279468,0.961599222,8.56625E-17,-0.038400778,0.995733659
LV,8,201808,201809,0.00987347,0.213291116,0.856316956,5.64018E-10,-0.143683044,0.952382026
LV,8,201809,201810,0.002221587,0.543507418,0.955534052,3.71446E-14,-0.044465948,0.989146442
LV,8,201810,201811,-0.002912721,0.038369941,1.045016416,3.29615E-23,0.045016416,0.998102999
LV,8,201811,201812,0.003183103,0.444346741,0.977858174,1.35317E-13,-0.022141826,0.986760245
LV,8,201812,201901,-0.005896938,0.226966457,1.055604786,1.09866E-13,0.055604786,0.982412849
LV,8,201901,201902,-0.000200135,0.890761557,1.001676333,1.09493E-22,0.001676333,0.997795894
LV,8,201902,201903,-0.001904497,0.635862586,1.023581839,2.39454E-15,0.023581839,0.986111635
LV,8,201903,201904,-0.000285918,0.952978889,1.007566092,1.0546E-13,0.007566092,0.982515272
LV,8,201904,201905,0.003219852,0.364689268,0.94661098,5.93692E-16,-0.05338902,0.988466607
LV,8,201905,201906,-0.003630559,0.609904571,1.044474201,8.72657E-11,0.044474201,0.973059266
LV,8,201906,201907,0.001170182,0.861931954,1.030694852,1.02647E-09,0.030694852,0.986433244
LV,8,201907,201908,0.001411923,0.539933355,0.961650701,8.86205E-15,-0.038349299,0.997952553
LV,8,201908,201909,0.012897701,0.215675092,0.872477262,1.35646E-07,-0.127522738,0.959936243
LV,8,201909,201910,0.008306547,0.404032994,0.890093245,5.53541E-08,-0.109906755,0.937951041
LV,8,201910,201911,-0.004396076,0.68165126,1.057758331,7.75625E-09,0.057758331,0.898062579
LV,8,201911,201912,-0.002419729,0.160478352,1.037672003,3.14656E-18,0.037672003,0.998448664
LV,8,201912,202001,-0.0024443,0.585488754,1.029418788,9.01345E-14,0.029418788,0.98756185
LV,8,202001,202002,0.004482641,0.152193152,0.944376267,3.28327E-14,-0.055623733,0.995402107
LV,8,202002,202003,-0.001461385,0.629719937,1.005181385,9.71197E-16,0.005181385,0.993802268
LV,8,202003,202004,0.002189634,0.577583065,0.986496328,1.34774E-13,-0.013503672,0.990828718
LV,8,202004,202005,-0.004735661,0.326150626,1.056752796,9.54101E-12,0.056752796,0.991732038
LV,8,202005,202006,-0.002580065,0.484205544,1.033075267,2.03945E-10,0.033075267,0.997577104
LV,8,202006,202007,-0.002894361,0.65612981,1.009298135,6.18934E-10,0.009298135,0.987874186
LV,8,202007,202008,0.006004329,0.146380485,0.931330905,5.24716E-13,-0.068669095,0.992391533
LV,8,202008,202009,0.00997641,0.345467655,0.838251377,3.98052E-08,-0.161748623,0.908624984
LV,8,202009,202010,-0.006188318,0.269309437,1.092637027,6.54069E-13,0.092637027,0.977315221
LV,8,202010,202011,0.002937685,0.563973925,0.953772633,4.89389E-13,-0.046227367,0.978234715
LV,8,202011,202012,-0.003749608,0.501685736,1.04604515,1.84762E-11,0.04604515,0.985469527
LT,2,200801,200802,-0.009587205,0.350803566,1.18051018,2.12178E-08,0.18051018,0.83221291
LT,2,200802,200803,-0.001918429,0.52700119,1.028771495,1.46866E-16,0.028771495,0.987149624
LT,2,200803,200804,0.005826825,0.164765629,0.902860549,8.57555E-14,-0.097139451,0.971534121
